date,product_name,category,mrp,cost_price,shelf_life_days,expiry_date,days_remaining,discount_pct,discounted_price,morning_price,evening_price,stock_qty,units_sold_today,is_weekend,margin_pct,revenue_today,cost_today,gross_profit_today,units_sold_7d_avg
2025-04-07,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,268.603,0,95.0,,,9030,15,0,24.2,1425.0,1080,345.0,26.71
2025-04-07,Onions 1kg,Grocery,35,24,15,2025-04-18,10.493,0,35.0,,,413,25,0,31.4,875.0,600,275.0,32.0
2025-04-07,Potatoes 1kg,Grocery,30,20,20,2025-04-22,14.636,0,30.0,,,565,25,0,33.3,750.0,500,250.0,42.0
2025-04-07,Coriander (Bunch),Vegetables,15,8,2,2025-04-08,0.892,10,13.5,15.0,13.5,10,10,0,46.7,144.0,80,64.0,11.29
2025-04-07,Spinach Bunch,Vegetables,30,18,2,2025-04-09,1.863,0,30.0,30.0,30.0,23,12,0,40.0,360.0,216,144.0,8.43
2025-04-07,Tomatoes,Vegetables,40,28,4,2025-04-10,2.084,0,40.0,40.0,40.0,47,15,0,30.0,600.0,420,180.0,13.71
2025-04-08,Brown Bread,Bakery,55,40,4,2025-04-12,3.206,0,55.0,,,36,8,0,27.3,440.0,320,120.0,9.86
2025-04-08,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-11,2.912,5,28.5,,,14,10,0,26.7,285.0,220,65.0,8.0
2025-04-08,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-10,1.902,5,19.0,,,36,27,0,30.0,513.0,378,135.0,20.14
2025-04-08,White Bread,Bakery,45,32,4,2025-04-12,3.85,0,45.0,,,63,15,0,28.9,675.0,480,195.0,17.86
2025-04-08,Milk 1L (Toned),Dairy,66,58,2,2025-04-09,0.946,5,62.7,,,25,20,0,12.1,1254.0,1160,94.0,20.71
2025-04-08,Paneer 200g,Dairy,90,65,4,2025-04-10,1.695,10,81.0,,,10,6,0,27.8,486.0,390,96.0,8.29
2025-04-08,Eggs (1 Dozen),Eggs,85,68,14,2025-04-14,5.179,10,76.5,,,118,25,0,20.0,1912.5,1700,212.5,21.14
2025-04-08,Bananas,Fruits,60,42,5,2025-04-13,4.211,0,60.0,,,50,17,0,30.0,1020.0,714,306.0,13.29
2025-04-08,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,267.603,0,95.0,,,9015,25,0,24.2,2375.0,1800,575.0,24.86
2025-04-08,Onions 1kg,Grocery,35,24,15,2025-04-18,9.493,5,33.25,,,388,42,0,31.4,1396.5,1008,388.5,28.57
2025-04-08,Potatoes 1kg,Grocery,30,20,20,2025-04-22,13.636,0,30.0,,,540,40,0,33.3,1200.0,800,400.0,39.0
2025-04-08,Coriander (Bunch),Vegetables,15,8,2,2025-04-10,1.615,0,15.0,15.0,15.0,23,9,0,46.7,135.0,72,63.0,11.43
2025-04-08,Spinach Bunch,Vegetables,30,18,2,2025-04-09,0.863,5,28.5,30.0,28.5,11,11,0,40.0,324.0,198,126.0,9.43
2025-04-08,Tomatoes,Vegetables,40,28,4,2025-04-10,1.084,20,32.0,40.0,32.0,32,25,0,30.0,920.0,700,220.0,13.43
2025-04-09,Brown Bread,Bakery,55,40,4,2025-04-12,2.206,0,55.0,,,28,9,0,27.3,495.0,360,135.0,9.29
2025-04-09,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-11,1.912,10,27.0,,,4,4,0,26.7,108.0,88,20.0,8.71
2025-04-09,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-10,0.902,5,19.0,,,9,9,0,30.0,171.0,126,45.0,20.86
2025-04-09,White Bread,Bakery,45,32,4,2025-04-12,2.85,0,45.0,,,48,9,0,28.9,405.0,288,117.0,17.14
2025-04-09,Milk 1L (Toned),Dairy,66,58,2,2025-04-11,1.778,0,66.0,,,48,19,0,12.1,1254.0,1102,152.0,20.86
2025-04-09,Paneer 200g,Dairy,90,65,4,2025-04-10,0.695,20,72.0,,,4,4,0,27.8,288.0,260,28.0,7.71
2025-04-09,Eggs (1 Dozen),Eggs,85,68,14,2025-04-14,4.179,10,76.5,,,93,27,0,20.0,2065.5,1836,229.5,22.14
2025-04-09,Bananas,Fruits,60,42,5,2025-04-13,3.211,0,60.0,,,33,16,0,30.0,960.0,672,288.0,15.0
2025-04-09,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,266.603,0,95.0,,,8990,23,0,24.2,2185.0,1656,529.0,25.0
2025-04-09,Onions 1kg,Grocery,35,24,15,2025-04-18,8.493,0,35.0,,,346,24,0,31.4,840.0,576,264.0,29.43
2025-04-09,Potatoes 1kg,Grocery,30,20,20,2025-04-22,12.636,0,30.0,,,500,34,0,33.3,1020.0,680,340.0,37.43
2025-04-09,Coriander (Bunch),Vegetables,15,8,2,2025-04-10,0.615,5,14.25,15.0,14.25,14,8,0,46.7,117.75,64,53.75,10.71
2025-04-09,Spinach Bunch,Vegetables,30,18,2,2025-04-11,1.581,0,30.0,30.0,30.0,18,10,0,40.0,300.0,180,120.0,10.71
2025-04-09,Tomatoes,Vegetables,40,28,4,2025-04-10,0.084,60,16.0,40.0,16.0,7,7,0,30.0,208.0,196,12.0,14.57
2025-04-10,Brown Bread,Bakery,55,40,4,2025-04-12,1.206,5,52.25,,,19,15,0,27.3,783.75,600,183.75,9.29
2025-04-10,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-14,3.219,0,30.0,,,28,3,0,26.7,90.0,66,24.0,7.29
2025-04-10,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-13,2.562,0,20.0,,,76,26,0,30.0,520.0,364,156.0,19.29
2025-04-10,White Bread,Bakery,45,32,4,2025-04-12,1.85,5,42.75,,,39,15,0,28.9,641.25,480,161.25,15.86
2025-04-10,Milk 1L (Toned),Dairy,66,58,2,2025-04-11,0.778,5,62.7,,,29,28,0,12.1,1755.6,1624,131.6,19.57
2025-04-10,Paneer 200g,Dairy,90,65,4,2025-04-14,3.118,0,90.0,,,23,4,0,27.8,360.0,260,100.0,8.0
2025-04-10,Eggs (1 Dozen),Eggs,85,68,14,2025-04-14,3.179,10,76.5,,,66,25,0,20.0,1912.5,1700,212.5,23.43
2025-04-10,Bananas,Fruits,60,42,5,2025-04-13,2.211,5,57.0,,,17,13,0,30.0,741.0,546,195.0,15.14
2025-04-10,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,265.603,0,95.0,,,8967,27,0,24.2,2565.0,1944,621.0,25.86
2025-04-10,Onions 1kg,Grocery,35,24,15,2025-04-18,7.493,10,31.5,,,322,43,0,31.4,1354.5,1032,322.5,31.14
2025-04-10,Potatoes 1kg,Grocery,30,20,20,2025-04-22,11.636,5,28.5,,,466,55,0,33.3,1567.5,1100,467.5,37.0
2025-04-10,Coriander (Bunch),Vegetables,15,8,2,2025-04-12,1.243,0,15.0,15.0,15.0,22,17,0,46.7,255.0,136,119.0,10.14
2025-04-10,Spinach Bunch,Vegetables,30,18,2,2025-04-11,0.581,10,27.0,30.0,27.0,8,8,0,40.0,231.0,144,87.0,10.29
2025-04-10,Tomatoes,Vegetables,40,28,4,2025-04-14,3.305,0,40.0,40.0,40.0,47,16,0,30.0,640.0,448,192.0,13.86
2025-04-11,Brown Bread,Bakery,55,40,4,2025-04-12,0.206,40,33.0,,,4,4,0,27.3,132.0,160,-28.0,10.14
2025-04-11,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-14,2.219,0,30.0,,,25,10,0,26.7,300.0,220,80.0,6.86
2025-04-11,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-13,1.562,5,19.0,,,50,35,0,30.0,665.0,490,175.0,21.14
2025-04-11,White Bread,Bakery,45,32,4,2025-04-12,0.85,10,40.5,,,24,20,0,28.9,810.0,640,170.0,15.29
2025-04-11,Milk 1L (Toned),Dairy,66,58,2,2025-04-13,1.73,0,66.0,,,46,19,0,12.1,1254.0,1102,152.0,20.29
2025-04-11,Paneer 200g,Dairy,90,65,4,2025-04-14,2.118,0,90.0,,,19,8,0,27.8,720.0,520,200.0,7.14
2025-04-11,Eggs (1 Dozen),Eggs,85,68,14,2025-04-14,2.179,10,76.5,,,41,33,0,20.0,2524.5,2244,280.5,25.57
2025-04-11,Bananas,Fruits,60,42,5,2025-04-13,1.211,10,54.0,,,4,4,0,30.0,216.0,168,48.0,14.71
2025-04-11,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,264.603,0,95.0,,,8940,32,0,24.2,3040.0,2304,736.0,26.14
2025-04-11,Onions 1kg,Grocery,35,24,15,2025-04-18,6.493,10,31.5,,,279,56,0,31.4,1764.0,1344,420.0,33.29
2025-04-11,Potatoes 1kg,Grocery,30,20,20,2025-04-22,10.636,0,30.0,,,411,39,0,33.3,1170.0,780,390.0,40.57
2025-04-11,Coriander (Bunch),Vegetables,15,8,2,2025-04-12,0.243,40,9.0,15.0,9.0,5,5,0,46.7,63.0,40,23.0,11.14
2025-04-11,Spinach Bunch,Vegetables,30,18,2,2025-04-13,1.11,0,30.0,30.0,30.0,17,8,0,40.0,240.0,144,96.0,9.71
2025-04-11,Tomatoes,Vegetables,40,28,4,2025-04-14,2.305,0,40.0,40.0,40.0,31,14,0,30.0,560.0,392,168.0,14.86
2025-04-12,Brown Bread,Bakery,55,40,4,2025-04-16,3.729,0,55.0,,,33,10,1,27.3,550.0,400,150.0,9.29
2025-04-12,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-14,1.219,10,27.0,,,15,8,1,26.7,216.0,176,40.0,7.43
2025-04-12,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-13,0.562,10,18.0,,,15,15,1,30.0,270.0,210,60.0,23.0
2025-04-12,White Bread,Bakery,45,32,4,2025-04-16,3.779,0,45.0,,,66,18,1,28.9,810.0,576,234.0,17.57
2025-04-12,Milk 1L (Toned),Dairy,66,58,2,2025-04-13,0.73,10,59.4,,,27,27,1,12.1,1603.8,1566,37.8,20.57
2025-04-12,Paneer 200g,Dairy,90,65,4,2025-04-14,1.118,10,81.0,,,11,8,1,27.8,648.0,520,128.0,7.29
2025-04-12,Eggs (1 Dozen),Eggs,85,68,14,2025-04-14,1.179,40,51.0,,,8,8,1,20.0,408.0,544,-136.0,25.29
2025-04-12,Bananas,Fruits,60,42,5,2025-04-17,4.311,0,60.0,,,64,12,1,30.0,720.0,504,216.0,13.57
2025-04-12,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,263.603,5,90.25,,,8908,35,1,24.2,3158.75,2520,638.75,26.71
2025-04-12,Onions 1kg,Grocery,35,24,15,2025-04-18,5.493,10,31.5,,,223,59,1,31.4,1858.5,1416,442.5,37.14
2025-04-12,Potatoes 1kg,Grocery,30,20,20,2025-04-22,9.636,5,28.5,,,372,37,1,33.3,1054.5,740,314.5,40.43
2025-04-12,Coriander (Bunch),Vegetables,15,8,2,2025-04-14,1.235,5,14.25,15.0,14.25,27,23,1,46.7,338.25,184,154.25,9.57
2025-04-12,Spinach Bunch,Vegetables,30,18,2,2025-04-13,0.11,40,18.0,30.0,18.0,9,9,1,40.0,222.0,162,60.0,10.14
2025-04-12,Tomatoes,Vegetables,40,28,4,2025-04-14,1.305,10,36.0,40.0,36.0,17,17,1,30.0,652.0,476,176.0,14.43
2025-04-13,Brown Bread,Bakery,55,40,4,2025-04-16,2.729,0,55.0,,,23,7,1,27.3,385.0,280,105.0,8.86
2025-04-13,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-14,0.219,20,24.0,,,7,7,1,26.7,168.0,154,14.0,6.71
2025-04-13,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-16,2.524,0,20.0,,,74,28,1,30.0,560.0,392,168.0,21.57
2025-04-13,White Bread,Bakery,45,32,4,2025-04-16,2.779,0,45.0,,,48,21,1,28.9,945.0,672,273.0,17.14
2025-04-13,Milk 1L (Toned),Dairy,66,58,2,2025-04-15,1.755,0,66.0,,,43,18,1,12.1,1188.0,1044,144.0,21.43
2025-04-13,Paneer 200g,Dairy,90,65,4,2025-04-14,0.118,40,54.0,,,3,3,1,27.8,162.0,195,-33.0,6.43
2025-04-13,Eggs (1 Dozen),Eggs,85,68,14,2025-04-27,13.531,0,85.0,,,335,25,1,20.0,2125.0,1700,425.0,23.43
2025-04-13,Bananas,Fruits,60,42,5,2025-04-17,3.311,5,57.0,,,52,16,1,30.0,912.0,672,240.0,13.71
2025-04-13,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,262.603,5,90.25,,,8873,36,1,24.2,3249.0,2592,657.0,28.0
2025-04-13,Onions 1kg,Grocery,35,24,15,2025-04-18,4.493,20,28.0,,,164,70,1,31.4,1960.0,1680,280.0,40.43
2025-04-13,Potatoes 1kg,Grocery,30,20,20,2025-04-22,8.636,10,27.0,,,335,60,1,33.3,1620.0,1200,420.0,38.71
2025-04-13,Coriander (Bunch),Vegetables,15,8,2,2025-04-14,0.235,40,9.0,15.0,9.0,4,4,1,46.7,48.0,32,16.0,11.71
2025-04-13,Spinach Bunch,Vegetables,30,18,2,2025-04-15,1.865,0,30.0,30.0,30.0,17,14,1,40.0,420.0,252,168.0,10.71
2025-04-13,Tomatoes,Vegetables,40,28,4,2025-04-17,3.205,0,40.0,40.0,40.0,58,22,1,30.0,880.0,616,264.0,15.43
2025-04-14,Brown Bread,Bakery,55,40,4,2025-04-16,1.729,5,52.25,,,16,9,0,27.3,470.25,360,110.25,8.14
2025-04-14,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-18,3.396,0,30.0,,,28,7,0,26.7,210.0,154,56.0,7.14
2025-04-14,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-16,1.524,0,20.0,,,46,20,0,30.0,400.0,280,120.0,22.86
2025-04-14,White Bread,Bakery,45,32,4,2025-04-16,1.779,10,40.5,,,27,24,0,28.9,972.0,768,204.0,16.86
2025-04-14,Milk 1L (Toned),Dairy,66,58,2,2025-04-15,0.755,10,59.4,,,25,25,0,12.1,1485.0,1450,35.0,21.86
2025-04-14,Paneer 200g,Dairy,90,65,4,2025-04-18,3.568,0,90.0,,,23,4,0,27.8,360.0,260,100.0,5.71
2025-04-14,Eggs (1 Dozen),Eggs,85,68,14,2025-04-27,12.531,0,85.0,,,310,18,0,20.0,1530.0,1224,306.0,23.0
2025-04-14,Bananas,Fruits,60,42,5,2025-04-17,2.311,5,57.0,,,36,11,0,30.0,627.0,462,165.0,13.43
2025-04-14,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,261.603,0,95.0,,,8837,24,0,24.2,2280.0,1728,552.0,27.57
2025-04-14,Onions 1kg,Grocery,35,24,15,2025-04-18,3.493,10,31.5,,,94,37,0,31.4,1165.5,888,277.5,45.57
2025-04-14,Potatoes 1kg,Grocery,30,20,20,2025-04-22,7.636,10,27.0,,,275,50,0,33.3,1350.0,1000,350.0,41.43
2025-04-14,Coriander (Bunch),Vegetables,15,8,2,2025-04-16,1.966,0,15.0,15.0,15.0,26,11,0,46.7,165.0,88,77.0,10.86
2025-04-14,Spinach Bunch,Vegetables,30,18,2,2025-04-15,0.865,5,28.5,30.0,28.5,3,3,0,40.0,88.5,54,34.5,10.29
2025-04-14,Tomatoes,Vegetables,40,28,4,2025-04-17,2.205,5,38.0,40.0,38.0,36,16,0,30.0,628.0,448,180.0,16.57
2025-04-15,Brown Bread,Bakery,55,40,4,2025-04-16,0.729,20,44.0,,,7,7,0,27.3,308.0,280,28.0,8.86
2025-04-15,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-18,2.396,0,30.0,,,21,4,0,26.7,120.0,88,32.0,7.0
2025-04-15,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-16,0.524,10,18.0,,,26,26,0,30.0,468.0,364,104.0,22.86
2025-04-15,White Bread,Bakery,45,32,4,2025-04-16,0.779,10,40.5,,,3,3,0,28.9,121.5,96,25.5,17.43
2025-04-15,Milk 1L (Toned),Dairy,66,58,2,2025-04-17,1.185,0,66.0,,,43,17,0,12.1,1122.0,986,136.0,22.29
2025-04-15,Paneer 200g,Dairy,90,65,4,2025-04-18,2.568,0,90.0,,,19,2,0,27.8,180.0,130,50.0,5.29
2025-04-15,Eggs (1 Dozen),Eggs,85,68,14,2025-04-27,11.531,0,85.0,,,292,15,0,20.0,1275.0,1020,255.0,23.0
2025-04-15,Bananas,Fruits,60,42,5,2025-04-17,1.311,20,48.0,,,25,14,0,30.0,672.0,588,84.0,12.71
2025-04-15,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,260.603,5,90.25,,,8813,38,0,24.2,3429.5,2736,693.5,28.86
2025-04-15,Onions 1kg,Grocery,35,24,15,2025-04-18,2.493,10,31.5,,,57,36,0,31.4,1134.0,864,270.0,47.29
2025-04-15,Potatoes 1kg,Grocery,30,20,20,2025-04-22,6.636,10,27.0,,,225,51,0,33.3,1377.0,1020,357.0,45.0
2025-04-15,Coriander (Bunch),Vegetables,15,8,2,2025-04-16,0.966,5,14.25,15.0,14.25,15,11,0,46.7,162.0,88,74.0,11.0
2025-04-15,Spinach Bunch,Vegetables,30,18,2,2025-04-17,1.735,0,30.0,30.0,30.0,19,6,0,40.0,180.0,108,72.0,9.0
2025-04-15,Tomatoes,Vegetables,40,28,4,2025-04-17,1.205,10,36.0,40.0,36.0,20,12,0,30.0,460.0,336,124.0,16.71
2025-04-16,Brown Bread,Bakery,55,40,4,2025-04-20,3.393,0,55.0,,,35,8,0,27.3,440.0,320,120.0,8.71
2025-04-16,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-18,1.396,10,27.0,,,17,12,0,26.7,324.0,264,60.0,6.14
2025-04-16,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-19,2.645,0,20.0,,,67,23,0,30.0,460.0,322,138.0,22.71
2025-04-16,White Bread,Bakery,45,32,4,2025-04-20,3.783,0,45.0,,,70,10,0,28.9,450.0,320,130.0,15.71
2025-04-16,Milk 1L (Toned),Dairy,66,58,2,2025-04-17,0.185,20,52.8,,,26,26,0,12.1,1372.8,1508,-135.2,21.86
2025-04-16,Paneer 200g,Dairy,90,65,4,2025-04-18,1.568,5,85.5,,,17,7,0,27.8,598.5,455,143.5,4.71
2025-04-16,Eggs (1 Dozen),Eggs,85,68,14,2025-04-27,10.531,0,85.0,,,277,26,0,20.0,2210.0,1768,442.0,21.57
2025-04-16,Bananas,Fruits,60,42,5,2025-04-17,0.311,40,36.0,,,11,11,0,30.0,396.0,462,-66.0,12.29
2025-04-16,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,259.603,0,95.0,,,8775,29,0,24.2,2755.0,2088,667.0,30.71
2025-04-16,Onions 1kg,Grocery,35,24,15,2025-04-18,1.493,20,28.0,,,21,21,0,31.4,588.0,504,84.0,46.43
2025-04-16,Potatoes 1kg,Grocery,30,20,20,2025-04-22,5.636,20,24.0,,,174,50,0,33.3,1200.0,1000,200.0,46.57
2025-04-16,Coriander (Bunch),Vegetables,15,8,2,2025-04-18,1.552,0,15.0,15.0,15.0,20,8,0,46.7,120.0,64,56.0,11.29
2025-04-16,Spinach Bunch,Vegetables,30,18,2,2025-04-17,0.735,5,28.5,30.0,28.5,13,7,0,40.0,205.5,126,79.5,8.29
2025-04-16,Tomatoes,Vegetables,40,28,4,2025-04-17,0.205,30,28.0,40.0,28.0,8,8,0,30.0,284.0,224,60.0,14.86
2025-04-17,Brown Bread,Bakery,55,40,4,2025-04-20,2.393,0,55.0,,,27,7,0,27.3,385.0,280,105.0,8.57
2025-04-17,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-18,0.396,40,18.0,,,5,5,0,26.7,90.0,110,-20.0,7.29
2025-04-17,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-19,1.645,0,20.0,,,44,22,0,30.0,440.0,308,132.0,24.71
2025-04-17,White Bread,Bakery,45,32,4,2025-04-20,2.783,0,45.0,,,60,23,0,28.9,1035.0,736,299.0,15.86
2025-04-17,Milk 1L (Toned),Dairy,66,58,2,2025-04-19,1.542,0,66.0,,,48,19,0,12.1,1254.0,1102,152.0,22.86
2025-04-17,Paneer 200g,Dairy,90,65,4,2025-04-18,0.568,30,63.0,,,10,10,0,27.8,630.0,650,-20.0,5.14
2025-04-17,Eggs (1 Dozen),Eggs,85,68,14,2025-04-27,9.531,0,85.0,,,251,14,0,20.0,1190.0,952,238.0,21.43
2025-04-17,Bananas,Fruits,60,42,5,2025-04-22,4.728,0,60.0,,,52,6,0,30.0,360.0,252,108.0,11.57
2025-04-17,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,258.603,5,90.25,,,8746,32,0,24.2,2888.0,2304,584.0,31.57
2025-04-17,Onions 1kg,Grocery,35,24,15,2025-05-02,14.334,0,35.0,,,454,28,0,31.4,980.0,672,308.0,46.0
2025-04-17,Potatoes 1kg,Grocery,30,20,20,2025-04-22,4.636,10,27.0,,,124,57,0,33.3,1539.0,1140,399.0,48.86
2025-04-17,Coriander (Bunch),Vegetables,15,8,2,2025-04-18,0.552,10,13.5,15.0,13.5,12,12,0,46.7,172.5,96,76.5,11.29
2025-04-17,Spinach Bunch,Vegetables,30,18,2,2025-04-19,1.18,0,30.0,30.0,30.0,22,10,0,40.0,300.0,180,120.0,7.86
2025-04-17,Tomatoes,Vegetables,40,28,4,2025-04-21,3.236,0,40.0,40.0,40.0,53,15,0,30.0,600.0,420,180.0,15.0
2025-04-18,Brown Bread,Bakery,55,40,4,2025-04-20,1.393,5,52.25,,,20,14,0,27.3,731.5,560,171.5,7.43
2025-04-18,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-22,3.983,0,30.0,,,26,4,0,26.7,120.0,88,32.0,7.57
2025-04-18,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-19,0.645,10,18.0,,,22,22,0,30.0,396.0,308,88.0,24.14
2025-04-18,White Bread,Bakery,45,32,4,2025-04-20,1.783,5,42.75,,,37,19,0,28.9,812.25,608,204.25,17.0
2025-04-18,Milk 1L (Toned),Dairy,66,58,2,2025-04-19,0.542,20,52.8,,,29,29,0,12.1,1531.2,1682,-150.8,21.57
2025-04-18,Paneer 200g,Dairy,90,65,4,2025-04-22,3.762,0,90.0,,,25,1,0,27.8,90.0,65,25.0,6.0
2025-04-18,Eggs (1 Dozen),Eggs,85,68,14,2025-04-27,8.531,0,85.0,,,237,19,0,20.0,1615.0,1292,323.0,19.86
2025-04-18,Bananas,Fruits,60,42,5,2025-04-22,3.728,0,60.0,,,46,13,0,30.0,780.0,546,234.0,10.57
2025-04-18,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,257.603,0,95.0,,,8714,29,0,24.2,2755.0,2088,667.0,32.29
2025-04-18,Onions 1kg,Grocery,35,24,15,2025-05-02,13.334,0,35.0,,,426,33,0,31.4,1155.0,792,363.0,43.86
2025-04-18,Potatoes 1kg,Grocery,30,20,20,2025-04-22,3.636,20,24.0,,,67,58,0,33.3,1392.0,1160,232.0,49.14
2025-04-18,Coriander (Bunch),Vegetables,15,8,2,2025-04-20,1.106,5,14.25,15.0,14.25,22,13,0,46.7,191.25,104,87.25,10.57
2025-04-18,Spinach Bunch,Vegetables,30,18,2,2025-04-19,0.18,30,21.0,30.0,21.0,12,12,0,40.0,315.0,216,99.0,8.14
2025-04-18,Tomatoes,Vegetables,40,28,4,2025-04-21,2.236,0,40.0,40.0,40.0,38,19,0,30.0,760.0,532,228.0,14.86
2025-04-19,Brown Bread,Bakery,55,40,4,2025-04-20,0.393,20,44.0,,,6,6,1,27.3,264.0,240,24.0,8.86
2025-04-19,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-22,2.983,0,30.0,,,22,5,1,26.7,150.0,110,40.0,6.71
2025-04-19,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-22,2.281,0,20.0,,,65,22,1,30.0,440.0,308,132.0,22.29
2025-04-19,White Bread,Bakery,45,32,4,2025-04-20,0.783,20,36.0,,,18,18,1,28.9,648.0,576,72.0,16.86
2025-04-19,Milk 1L (Toned),Dairy,66,58,2,2025-04-21,1.876,0,66.0,,,43,23,1,12.1,1518.0,1334,184.0,23.0
2025-04-19,Paneer 200g,Dairy,90,65,4,2025-04-22,2.762,0,90.0,,,24,8,1,27.8,720.0,520,200.0,5.0
2025-04-19,Eggs (1 Dozen),Eggs,85,68,14,2025-04-27,7.531,0,85.0,,,218,28,1,20.0,2380.0,1904,476.0,17.86
2025-04-19,Bananas,Fruits,60,42,5,2025-04-22,2.728,0,60.0,,,33,17,1,30.0,1020.0,714,306.0,11.86
2025-04-19,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,256.603,0,95.0,,,8685,28,1,24.2,2660.0,2016,644.0,31.86
2025-04-19,Onions 1kg,Grocery,35,24,15,2025-05-02,12.334,0,35.0,,,393,39,1,31.4,1365.0,936,429.0,40.57
2025-04-19,Potatoes 1kg,Grocery,30,20,20,2025-04-22,2.636,40,18.0,,,9,9,1,33.3,162.0,180,-18.0,51.86
2025-04-19,Coriander (Bunch),Vegetables,15,8,2,2025-04-20,0.106,30,10.5,15.0,10.5,9,9,1,46.7,117.0,72,45.0,11.71
2025-04-19,Spinach Bunch,Vegetables,30,18,2,2025-04-21,1.679,0,30.0,30.0,30.0,17,7,1,40.0,210.0,126,84.0,8.71
2025-04-19,Tomatoes,Vegetables,40,28,4,2025-04-21,1.236,10,36.0,40.0,36.0,19,15,1,30.0,576.0,420,156.0,15.57
2025-04-20,Brown Bread,Bakery,55,40,4,2025-04-24,3.973,0,55.0,,,39,9,1,27.3,495.0,360,135.0,8.29
2025-04-20,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-22,1.983,5,28.5,,,17,5,1,26.7,142.5,110,32.5,6.29
2025-04-20,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-22,1.281,5,19.0,,,43,31,1,30.0,589.0,434,155.0,23.29
2025-04-20,White Bread,Bakery,45,32,4,2025-04-24,3.659,0,45.0,,,65,13,1,28.9,585.0,416,169.0,16.86
2025-04-20,Milk 1L (Toned),Dairy,66,58,2,2025-04-21,0.876,5,62.7,,,20,20,1,12.1,1254.0,1160,94.0,22.43
2025-04-20,Paneer 200g,Dairy,90,65,4,2025-04-22,1.762,5,85.5,,,16,6,1,27.8,513.0,390,123.0,5.0
2025-04-20,Eggs (1 Dozen),Eggs,85,68,14,2025-04-27,6.531,10,76.5,,,190,30,1,20.0,2295.0,2040,255.0,20.71
2025-04-20,Bananas,Fruits,60,42,5,2025-04-22,1.728,5,57.0,,,16,16,1,30.0,912.0,672,240.0,12.57
2025-04-20,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,255.603,0,95.0,,,8657,32,1,24.2,3040.0,2304,736.0,30.86
2025-04-20,Onions 1kg,Grocery,35,24,15,2025-05-02,11.334,0,35.0,,,354,38,1,31.4,1330.0,912,418.0,37.71
2025-04-20,Potatoes 1kg,Grocery,30,20,20,2025-05-10,19.212,0,30.0,,,657,38,1,33.3,1140.0,760,380.0,47.86
2025-04-20,Coriander (Bunch),Vegetables,15,8,2,2025-04-22,1.848,0,15.0,15.0,15.0,24,11,1,46.7,165.0,88,77.0,9.71
2025-04-20,Spinach Bunch,Vegetables,30,18,2,2025-04-21,0.679,5,28.5,30.0,28.5,10,10,1,40.0,294.0,180,114.0,8.43
2025-04-20,Tomatoes,Vegetables,40,28,4,2025-04-21,0.236,30,28.0,40.0,28.0,4,4,1,30.0,136.0,112,24.0,15.29
2025-04-21,Brown Bread,Bakery,55,40,4,2025-04-24,2.973,5,52.25,,,30,9,0,27.3,470.25,360,110.25,8.57
2025-04-21,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-22,0.983,20,24.0,,,12,9,0,26.7,216.0,198,18.0,6.0
2025-04-21,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-22,0.281,40,12.0,,,12,12,0,30.0,144.0,168,-24.0,23.71
