date,product_name,category,mrp,cost_price,shelf_life_days,expiry_date,days_remaining,discount_pct,discounted_price,morning_price,evening_price,stock_qty,units_sold_today,is_weekend,margin_pct,revenue_today,cost_today,gross_profit_today,units_sold_7d_avg
2025-03-28,Burger Buns (4 pcs),Bakery,30,22,4,2025-03-29,1,20,24.0,,,2,2,0,26.7,48.0,44,4.0,9.0
2025-03-28,Ladi Pav (6 pcs),Bakery,20,14,3,2025-03-29,1,10,18.0,,,37,32,0,30.0,576.0,448,128.0,18.57
2025-03-28,White Bread,Bakery,45,32,4,2025-03-29,1,30,31.5,,,20,20,0,28.9,630.0,640,-10.0,17.0
2025-03-28,Milk 1L (Toned),Dairy,66,58,2,2025-03-30,2,0,66.0,,,45,21,0,12.1,1386.0,1218,168.0,22.43
2025-03-28,Paneer 200g,Dairy,90,65,4,2025-03-29,1,20,72.0,,,8,8,0,27.8,576.0,520,56.0,7.29
2025-03-28,Eggs (1 Dozen),Eggs,85,68,14,2025-04-06,9,0,85.0,,,179,23,0,20.0,1955.0,1564,391.0,24.43
2025-03-28,Bananas,Fruits,60,42,5,2025-03-30,2,5,57.0,,,31,21,0,30.0,1197.0,882,315.0,11.14
2025-03-28,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,279,0,95.0,,,8642,32,0,24.2,3040.0,2304,736.0,28.0
2025-03-28,Onions 1kg,Grocery,35,24,15,2025-04-04,7,5,33.25,,,301,43,0,31.4,1429.75,1032,397.75,34.71
2025-03-28,Potatoes 1kg,Grocery,30,20,20,2025-03-30,2,30,21.0,,,5,5,0,33.3,105.0,100,5.0,66.0
2025-03-28,Coriander (Bunch),Vegetables,15,8,2,2025-03-30,2,0,15.0,15.0,15.0,21,14,0,46.7,210.0,112,98.0,12.29
2025-03-28,Spinach Bunch,Vegetables,30,18,2,2025-03-30,2,0,30.0,30.0,30.0,19,17,0,40.0,510.0,306,204.0,9.14
2025-03-28,Tomatoes,Vegetables,40,28,4,2025-03-29,1,20,32.0,40.0,32.0,13,13,0,30.0,480.0,364,116.0,11.57
2025-03-29,Brown Bread,Bakery,55,40,4,2025-04-01,3,0,55.0,,,28,5,1,27.3,275.0,200,75.0,10.0
2025-03-29,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-02,4,0,30.0,,,22,8,1,26.7,240.0,176,64.0,8.14
2025-03-29,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-01,3,0,20.0,,,74,30,1,30.0,600.0,420,180.0,20.0
2025-03-29,White Bread,Bakery,45,32,4,2025-04-02,4,0,45.0,,,65,15,1,28.9,675.0,480,195.0,18.0
2025-03-29,Milk 1L (Toned),Dairy,66,58,2,2025-03-30,1,10,59.4,,,24,24,1,12.1,1425.6,1392,33.6,21.57
2025-03-29,Paneer 200g,Dairy,90,65,4,2025-04-02,4,0,90.0,,,25,3,1,27.8,270.0,195,75.0,7.71
2025-03-29,Eggs (1 Dozen),Eggs,85,68,14,2025-04-06,8,0,85.0,,,156,25,1,20.0,2125.0,1700,425.0,22.57
2025-03-29,Bananas,Fruits,60,42,5,2025-03-30,1,20,48.0,,,10,10,1,30.0,480.0,420,60.0,12.57
2025-03-29,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,278,0,95.0,,,8610,27,1,24.2,2565.0,1944,621.0,28.43
2025-03-29,Onions 1kg,Grocery,35,24,15,2025-04-04,6,5,33.25,,,258,47,1,31.4,1562.75,1128,434.75,35.14
2025-03-29,Potatoes 1kg,Grocery,30,20,20,2025-04-18,20,0,30.0,,,857,49,1,33.3,1470.0,980,490.0,58.29
2025-03-29,Coriander (Bunch),Vegetables,15,8,2,2025-03-30,1,10,13.5,15.0,13.5,7,7,1,46.7,100.5,56,44.5,12.71
2025-03-29,Spinach Bunch,Vegetables,30,18,2,2025-03-30,1,10,27.0,30.0,27.0,2,2,1,40.0,57.0,36,21.0,10.57
2025-03-29,Tomatoes,Vegetables,40,28,4,2025-04-02,4,0,40.0,40.0,40.0,53,19,1,30.0,760.0,532,228.0,12.43
2025-03-30,Brown Bread,Bakery,55,40,4,2025-04-01,2,10,49.5,,,23,9,1,27.3,445.5,360,85.5,8.86
2025-03-30,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-02,3,0,30.0,,,14,1,1,26.7,30.0,22,8.0,7.57
2025-03-30,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-01,2,5,19.0,,,44,27,1,30.0,513.0,378,135.0,23.14
2025-03-30,White Bread,Bakery,45,32,4,2025-04-02,3,5,42.75,,,50,23,1,28.9,983.25,736,247.25,18.14
2025-03-30,Milk 1L (Toned),Dairy,66,58,2,2025-04-01,2,0,66.0,,,36,19,1,12.1,1254.0,1102,152.0,21.29
2025-03-30,Paneer 200g,Dairy,90,65,4,2025-04-02,3,0,90.0,,,22,6,1,27.8,540.0,390,150.0,7.29
2025-03-30,Eggs (1 Dozen),Eggs,85,68,14,2025-04-06,7,5,80.75,,,131,31,1,20.0,2503.25,2108,395.25,21.29
2025-03-30,Bananas,Fruits,60,42,5,2025-04-04,5,0,60.0,,,49,6,1,30.0,360.0,252,108.0,12.86
2025-03-30,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,277,0,95.0,,,8583,32,1,24.2,3040.0,2304,736.0,28.71
2025-03-30,Onions 1kg,Grocery,35,24,15,2025-04-04,5,5,33.25,,,211,54,1,31.4,1795.5,1296,499.5,36.43
2025-03-30,Potatoes 1kg,Grocery,30,20,20,2025-04-18,19,0,30.0,,,808,53,1,33.3,1590.0,1060,530.0,55.86
2025-03-30,Coriander (Bunch),Vegetables,15,8,2,2025-04-01,2,0,15.0,15.0,15.0,24,15,1,46.7,225.0,120,105.0,12.29
2025-03-30,Spinach Bunch,Vegetables,30,18,2,2025-04-01,2,0,30.0,30.0,30.0,20,9,1,40.0,270.0,162,108.0,9.14
2025-03-30,Tomatoes,Vegetables,40,28,4,2025-04-02,3,0,40.0,40.0,40.0,34,10,1,30.0,400.0,280,120.0,13.71
2025-03-31,Brown Bread,Bakery,55,40,4,2025-04-01,1,20,44.0,,,14,10,0,27.3,440.0,400,40.0,8.29
2025-03-31,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-02,2,10,27.0,,,13,5,0,26.7,135.0,110,25.0,6.29
2025-03-31,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-01,1,10,18.0,,,17,17,0,30.0,306.0,238,68.0,24.29
2025-03-31,White Bread,Bakery,45,32,4,2025-04-02,2,10,40.5,,,27,25,0,28.9,1012.5,800,212.5,17.14
2025-03-31,Milk 1L (Toned),Dairy,66,58,2,2025-04-01,1,10,59.4,,,17,17,0,12.1,1009.8,986,23.8,21.14
2025-03-31,Paneer 200g,Dairy,90,65,4,2025-04-02,2,10,81.0,,,16,3,0,27.8,243.0,195,48.0,6.71
2025-03-31,Eggs (1 Dozen),Eggs,85,68,14,2025-04-06,6,5,80.75,,,100,15,0,20.0,1211.25,1020,191.25,22.14
2025-03-31,Bananas,Fruits,60,42,5,2025-04-04,4,0,60.0,,,43,4,0,30.0,240.0,168,72.0,12.14
2025-03-31,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,276,0,95.0,,,8551,24,0,24.2,2280.0,1728,552.0,28.71
2025-03-31,Onions 1kg,Grocery,35,24,15,2025-04-04,4,30,24.5,,,157,57,0,31.4,1396.5,1368,28.5,38.71
2025-03-31,Potatoes 1kg,Grocery,30,20,20,2025-04-18,18,0,30.0,,,755,39,0,33.3,1170.0,780,390.0,53.43
2025-03-31,Coriander (Bunch),Vegetables,15,8,2,2025-04-01,1,10,13.5,15.0,13.5,9,9,0,46.7,129.0,72,57.0,12.29
2025-03-31,Spinach Bunch,Vegetables,30,18,2,2025-04-01,1,10,27.0,30.0,27.0,11,9,0,40.0,258.0,162,96.0,9.14
2025-03-31,Tomatoes,Vegetables,40,28,4,2025-04-02,2,5,38.0,40.0,38.0,24,11,0,30.0,432.0,308,124.0,12.57
2025-04-01,Brown Bread,Bakery,55,40,4,2025-04-05,4,0,55.0,,,39,8,0,27.3,440.0,320,120.0,9.0
2025-04-01,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-02,1,30,21.0,,,8,8,0,26.7,168.0,176,-8.0,6.14
2025-04-01,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-04,3,0,20.0,,,60,29,0,30.0,580.0,406,174.0,25.14
2025-04-01,White Bread,Bakery,45,32,4,2025-04-02,1,20,36.0,,,2,2,0,28.9,72.0,64,8.0,18.14
2025-04-01,Milk 1L (Toned),Dairy,66,58,2,2025-04-03,2,0,66.0,,,44,20,0,12.1,1320.0,1160,160.0,20.86
2025-04-01,Paneer 200g,Dairy,90,65,4,2025-04-02,1,20,72.0,,,13,10,0,27.8,720.0,650,70.0,5.71
2025-04-01,Eggs (1 Dozen),Eggs,85,68,14,2025-04-06,5,10,76.5,,,85,28,0,20.0,2142.0,1904,238.0,21.71
2025-04-01,Bananas,Fruits,60,42,5,2025-04-04,3,0,60.0,,,39,10,0,30.0,600.0,420,180.0,9.71
2025-04-01,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,275,0,95.0,,,8527,26,0,24.2,2470.0,1872,598.0,29.0
2025-04-01,Onions 1kg,Grocery,35,24,15,2025-04-04,3,20,28.0,,,100,58,0,31.4,1624.0,1392,232.0,43.71
2025-04-01,Potatoes 1kg,Grocery,30,20,20,2025-04-18,17,0,30.0,,,716,32,0,33.3,960.0,640,320.0,49.29
2025-04-01,Coriander (Bunch),Vegetables,15,8,2,2025-04-03,2,0,15.0,15.0,15.0,24,17,0,46.7,255.0,136,119.0,12.57
2025-04-01,Spinach Bunch,Vegetables,30,18,2,2025-04-03,2,0,30.0,30.0,30.0,19,8,0,40.0,240.0,144,96.0,9.57
2025-04-01,Tomatoes,Vegetables,40,28,4,2025-04-02,1,30,28.0,40.0,28.0,13,12,0,30.0,420.0,336,84.0,12.29
2025-04-02,Brown Bread,Bakery,55,40,4,2025-04-05,3,0,55.0,,,31,7,0,27.3,385.0,280,105.0,8.57
2025-04-02,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-06,4,0,30.0,,,22,8,0,26.7,240.0,176,64.0,6.0
2025-04-02,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-04,2,0,20.0,,,31,18,0,30.0,360.0,252,108.0,25.0
2025-04-02,White Bread,Bakery,45,32,4,2025-04-06,4,0,45.0,,,58,18,0,28.9,810.0,576,234.0,16.71
2025-04-02,Milk 1L (Toned),Dairy,66,58,2,2025-04-03,1,5,62.7,,,24,18,0,12.1,1128.6,1044,84.6,20.43
2025-04-02,Paneer 200g,Dairy,90,65,4,2025-04-06,4,0,90.0,,,22,8,0,27.8,720.0,520,200.0,6.71
2025-04-02,Eggs (1 Dozen),Eggs,85,68,14,2025-04-06,4,20,68.0,,,57,45,0,20.0,3060.0,3060,0.0,22.14
2025-04-02,Bananas,Fruits,60,42,5,2025-04-04,2,10,54.0,,,29,19,0,30.0,1026.0,798,228.0,9.71
2025-04-02,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,274,0,95.0,,,8501,26,0,24.2,2470.0,1872,598.0,29.29
2025-04-02,Onions 1kg,Grocery,35,24,15,2025-04-04,2,40,21.0,,,42,42,0,31.4,882.0,1008,-126.0,47.43
2025-04-02,Potatoes 1kg,Grocery,30,20,20,2025-04-18,16,0,30.0,,,684,37,0,33.3,1110.0,740,370.0,45.14
2025-04-02,Coriander (Bunch),Vegetables,15,8,2,2025-04-03,1,5,14.25,15.0,14.25,7,7,0,46.7,102.75,56,46.75,12.71
2025-04-02,Spinach Bunch,Vegetables,30,18,2,2025-04-03,1,5,28.5,30.0,28.5,11,11,0,40.0,324.0,198,126.0,9.43
2025-04-02,Tomatoes,Vegetables,40,28,4,2025-04-06,4,0,40.0,40.0,40.0,53,7,0,30.0,280.0,196,84.0,13.0
2025-04-03,Brown Bread,Bakery,55,40,4,2025-04-05,2,5,52.25,,,24,14,0,27.3,731.5,560,171.5,7.86
2025-04-03,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-06,3,5,28.5,,,14,7,0,26.7,199.5,154,45.5,7.0
2025-04-03,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-04,1,10,18.0,,,13,13,0,30.0,234.0,182,52.0,25.0
2025-04-03,White Bread,Bakery,45,32,4,2025-04-06,3,0,45.0,,,40,18,0,28.9,810.0,576,234.0,17.14
2025-04-03,Milk 1L (Toned),Dairy,66,58,2,2025-04-05,2,0,66.0,,,52,23,0,12.1,1518.0,1334,184.0,18.29
2025-04-03,Paneer 200g,Dairy,90,65,4,2025-04-06,3,5,85.5,,,14,14,0,27.8,1197.0,910,287.0,6.71
2025-04-03,Eggs (1 Dozen),Eggs,85,68,14,2025-04-06,3,30,59.5,,,12,12,0,20.0,714.0,816,-102.0,26.86
2025-04-03,Bananas,Fruits,60,42,5,2025-04-04,1,20,48.0,,,10,10,0,30.0,480.0,420,60.0,11.14
2025-04-03,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,273,0,95.0,,,8475,32,0,24.2,3040.0,2304,736.0,28.29
2025-04-03,Onions 1kg,Grocery,35,24,15,2025-04-18,15,0,35.0,,,506,41,0,31.4,1435.0,984,451.0,48.29
2025-04-03,Potatoes 1kg,Grocery,30,20,20,2025-04-18,15,0,30.0,,,647,45,0,33.3,1350.0,900,450.0,40.43
2025-04-03,Coriander (Bunch),Vegetables,15,8,2,2025-04-05,2,0,15.0,15.0,15.0,27,8,0,46.7,120.0,64,56.0,12.0
2025-04-03,Spinach Bunch,Vegetables,30,18,2,2025-04-05,2,0,30.0,30.0,30.0,17,11,0,40.0,330.0,198,132.0,9.71
2025-04-03,Tomatoes,Vegetables,40,28,4,2025-04-06,3,0,40.0,40.0,40.0,46,7,0,30.0,280.0,196,84.0,13.0
2025-04-04,Brown Bread,Bakery,55,40,4,2025-04-05,1,30,38.5,,,10,10,0,27.3,385.0,400,-15.0,8.57
2025-04-04,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-06,2,5,28.5,,,7,2,0,26.7,57.0,44,13.0,5.57
2025-04-04,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-07,3,0,20.0,,,55,19,0,30.0,380.0,266,114.0,23.71
2025-04-04,White Bread,Bakery,45,32,4,2025-04-06,2,10,40.5,,,22,22,0,28.9,891.0,704,187.0,17.29
2025-04-04,Milk 1L (Toned),Dairy,66,58,2,2025-04-05,1,5,62.7,,,29,28,0,12.1,1755.6,1624,131.6,20.29
2025-04-04,Paneer 200g,Dairy,90,65,4,2025-04-08,4,0,90.0,,,26,1,0,27.8,90.0,65,25.0,7.43
2025-04-04,Eggs (1 Dozen),Eggs,85,68,14,2025-04-18,14,0,85.0,,,355,23,0,20.0,1955.0,1564,391.0,25.57
2025-04-04,Bananas,Fruits,60,42,5,2025-04-09,5,0,60.0,,,63,10,0,30.0,600.0,420,180.0,11.43
2025-04-04,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,272,5,90.25,,,8443,31,0,24.2,2797.75,2232,565.75,28.43
2025-04-04,Onions 1kg,Grocery,35,24,15,2025-04-18,14,0,35.0,,,465,39,0,31.4,1365.0,936,429.0,48.86
2025-04-04,Potatoes 1kg,Grocery,30,20,20,2025-04-18,14,0,30.0,,,602,42,0,33.3,1260.0,840,420.0,37.14
2025-04-04,Coriander (Bunch),Vegetables,15,8,2,2025-04-05,1,5,14.25,15.0,14.25,19,19,0,46.7,279.0,152,127.0,11.0
2025-04-04,Spinach Bunch,Vegetables,30,18,2,2025-04-05,1,5,28.5,30.0,28.5,6,6,0,40.0,177.0,108,69.0,9.57
2025-04-04,Tomatoes,Vegetables,40,28,4,2025-04-06,2,10,36.0,40.0,36.0,39,23,0,30.0,884.0,644,240.0,11.29
2025-04-05,Brown Bread,Bakery,55,40,4,2025-04-09,4,0,55.0,,,38,10,1,27.3,550.0,400,150.0,9.0
2025-04-05,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-06,1,20,24.0,,,5,5,1,26.7,120.0,110,10.0,5.57
2025-04-05,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-07,2,0,20.0,,,36,15,1,30.0,300.0,210,90.0,21.86
2025-04-05,White Bread,Bakery,45,32,4,2025-04-09,4,0,45.0,,,76,16,1,28.9,720.0,512,208.0,17.57
2025-04-05,Milk 1L (Toned),Dairy,66,58,2,2025-04-07,2,0,66.0,,,47,30,1,12.1,1980.0,1740,240.0,21.29
2025-04-05,Paneer 200g,Dairy,90,65,4,2025-04-08,3,5,85.5,,,25,9,1,27.8,769.5,585,184.5,6.43
2025-04-05,Eggs (1 Dozen),Eggs,85,68,14,2025-04-18,13,0,85.0,,,332,24,1,20.0,2040.0,1632,408.0,25.57
2025-04-05,Bananas,Fruits,60,42,5,2025-04-09,4,0,60.0,,,53,12,1,30.0,720.0,504,216.0,9.86
2025-04-05,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,271,0,95.0,,,8412,40,1,24.2,3800.0,2880,920.0,28.29
2025-04-05,Onions 1kg,Grocery,35,24,15,2025-04-18,13,0,35.0,,,426,33,1,31.4,1155.0,792,363.0,48.29
2025-04-05,Potatoes 1kg,Grocery,30,20,20,2025-04-18,13,5,28.5,,,560,58,1,33.3,1653.0,1160,493.0,42.43
2025-04-05,Coriander (Bunch),Vegetables,15,8,2,2025-04-07,2,0,15.0,15.0,15.0,26,7,1,46.7,105.0,56,49.0,11.71
2025-04-05,Spinach Bunch,Vegetables,30,18,2,2025-04-07,2,0,30.0,30.0,30.0,21,10,1,40.0,300.0,180,120.0,8.0
2025-04-05,Tomatoes,Vegetables,40,28,4,2025-04-06,1,30,28.0,40.0,28.0,16,16,1,30.0,568.0,448,120.0,12.71
2025-04-06,Brown Bread,Bakery,55,40,4,2025-04-09,3,0,55.0,,,28,18,1,27.3,990.0,720,270.0,9.71
2025-04-06,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-10,4,0,30.0,,,29,9,1,26.7,270.0,198,72.0,5.14
2025-04-06,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-07,1,5,19.0,,,21,21,1,30.0,399.0,294,105.0,19.71
2025-04-06,White Bread,Bakery,45,32,4,2025-04-09,3,5,42.75,,,60,17,1,28.9,726.75,544,182.75,17.71
2025-04-06,Milk 1L (Toned),Dairy,66,58,2,2025-04-07,1,5,62.7,,,17,17,1,12.1,1065.9,986,79.9,22.14
2025-04-06,Paneer 200g,Dairy,90,65,4,2025-04-08,2,10,81.0,,,16,12,1,27.8,972.0,780,192.0,7.29
2025-04-06,Eggs (1 Dozen),Eggs,85,68,14,2025-04-18,12,0,85.0,,,308,24,1,20.0,2040.0,1632,408.0,25.43
2025-04-06,Bananas,Fruits,60,42,5,2025-04-09,3,0,60.0,,,41,10,1,30.0,600.0,420,180.0,10.14
2025-04-06,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,270,0,95.0,,,8372,36,1,24.2,3420.0,2592,828.0,30.14
2025-04-06,Onions 1kg,Grocery,35,24,15,2025-04-18,12,0,35.0,,,393,34,1,31.4,1190.0,816,374.0,46.29
2025-04-06,Potatoes 1kg,Grocery,30,20,20,2025-04-18,12,0,30.0,,,502,41,1,33.3,1230.0,820,410.0,43.71
2025-04-06,Coriander (Bunch),Vegetables,15,8,2,2025-04-07,1,10,13.5,15.0,13.5,19,11,1,46.7,159.0,88,71.0,11.71
2025-04-06,Spinach Bunch,Vegetables,30,18,2,2025-04-07,1,5,28.5,30.0,28.5,11,11,1,40.0,324.0,198,126.0,9.14
2025-04-06,Tomatoes,Vegetables,40,28,4,2025-04-10,4,0,40.0,40.0,40.0,53,14,1,30.0,560.0,392,168.0,12.29
2025-04-07,Brown Bread,Bakery,55,40,4,2025-04-09,2,10,49.5,,,10,10,0,27.3,495.0,400,95.0,11.0
2025-04-07,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-10,3,0,30.0,,,20,9,0,26.7,270.0,198,72.0,6.29
2025-04-07,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-10,3,0,20.0,,,67,13,0,30.0,260.0,182,78.0,18.86
2025-04-07,White Bread,Bakery,45,32,4,2025-04-09,2,10,40.5,,,43,25,0,28.9,1012.5,800,212.5,16.86
2025-04-07,Milk 1L (Toned),Dairy,66,58,2,2025-04-09,2,0,66.0,,,36,18,0,12.1,1188.0,1044,144.0,21.86
2025-04-07,Paneer 200g,Dairy,90,65,4,2025-04-08,1,20,72.0,,,4,4,0,27.8,288.0,260,28.0,8.14
2025-04-07,Eggs (1 Dozen),Eggs,85,68,14,2025-04-18,11,0,85.0,,,284,12,0,20.0,1020.0,816,204.0,24.43
2025-04-07,Bananas,Fruits,60,42,5,2025-04-09,2,5,57.0,,,31,10,0,30.0,570.0,420,150.0,10.71
2025-04-07,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,269,0,95.0,,,8336,24,0,24.2,2280.0,1728,552.0,30.71
2025-04-07,Onions 1kg,Grocery,35,24,15,2025-04-18,11,0,35.0,,,359,29,0,31.4,1015.0,696,319.0,43.43
2025-04-07,Potatoes 1kg,Grocery,30,20,20,2025-04-18,11,0,30.0,,,461,40,0,33.3,1200.0,800,400.0,42.0
2025-04-07,Coriander (Bunch),Vegetables,15,8,2,2025-04-09,2,0,15.0,15.0,15.0,26,8,0,46.7,120.0,64,56.0,11.14
2025-04-07,Spinach Bunch,Vegetables,30,18,2,2025-04-09,2,0,30.0,30.0,30.0,22,11,0,40.0,330.0,198,132.0,9.43
2025-04-07,Tomatoes,Vegetables,40,28,4,2025-04-10,3,5,38.0,40.0,38.0,39,13,0,30.0,510.0,364,146.0,12.86
2025-04-08,Brown Bread,Bakery,55,40,4,2025-04-12,4,0,55.0,,,33,10,0,27.3,550.0,400,150.0,11.0
2025-04-08,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-10,2,10,27.0,,,11,10,0,26.7,270.0,220,50.0,6.86
2025-04-08,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-10,2,0,20.0,,,54,22,0,30.0,440.0,308,132.0,18.29
2025-04-08,White Bread,Bakery,45,32,4,2025-04-09,1,20,36.0,,,18,18,0,28.9,648.0,576,72.0,16.86
2025-04-08,Milk 1L (Toned),Dairy,66,58,2,2025-04-09,1,10,59.4,,,18,18,0,12.1,1069.2,1044,25.2,22.0
2025-04-08,Paneer 200g,Dairy,90,65,4,2025-04-12,4,0,90.0,,,29,12,0,27.8,1080.0,780,300.0,8.29
2025-04-08,Eggs (1 Dozen),Eggs,85,68,14,2025-04-18,10,0,85.0,,,272,19,0,20.0,1615.0,1292,323.0,24.0
2025-04-08,Bananas,Fruits,60,42,5,2025-04-09,1,20,48.0,,,21,15,0,30.0,720.0,630,90.0,11.57
2025-04-08,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,268,0,95.0,,,8312,27,0,24.2,2565.0,1944,621.0,30.71
2025-04-08,Onions 1kg,Grocery,35,24,15,2025-04-18,10,5,33.25,,,330,32,0,31.4,1064.0,768,296.0,39.43
2025-04-08,Potatoes 1kg,Grocery,30,20,20,2025-04-18,10,10,27.0,,,421,51,0,33.3,1377.0,1020,357.0,42.14
2025-04-08,Coriander (Bunch),Vegetables,15,8,2,2025-04-09,1,5,14.25,15.0,14.25,18,18,0,46.7,264.75,144,120.75,11.0
2025-04-08,Spinach Bunch,Vegetables,30,18,2,2025-04-09,1,5,28.5,30.0,28.5,11,11,0,40.0,324.0,198,126.0,9.71
2025-04-08,Tomatoes,Vegetables,40,28,4,2025-04-10,2,5,38.0,40.0,38.0,26,12,0,30.0,470.0,336,134.0,13.14
2025-04-09,Brown Bread,Bakery,55,40,4,2025-04-12,3,0,55.0,,,23,7,0,27.3,385.0,280,105.0,11.29
2025-04-09,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-10,1,30,21.0,,,1,1,0,26.7,21.0,22,-1.0,7.14
2025-04-09,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-10,1,10,18.0,,,32,27,0,30.0,486.0,378,108.0,17.29
2025-04-09,White Bread,Bakery,45,32,4,2025-04-13,4,0,45.0,,,67,15,0,28.9,675.0,480,195.0,19.14
2025-04-09,Milk 1L (Toned),Dairy,66,58,2,2025-04-11,2,0,66.0,,,42,22,0,12.1,1452.0,1276,176.0,21.71
2025-04-09,Paneer 200g,Dairy,90,65,4,2025-04-12,3,0,90.0,,,17,4,0,27.8,360.0,260,100.0,8.57
2025-04-09,Eggs (1 Dozen),Eggs,85,68,14,2025-04-18,9,0,85.0,,,253,32,0,20.0,2720.0,2176,544.0,22.71
2025-04-09,Bananas,Fruits,60,42,5,2025-04-14,5,0,60.0,,,48,11,0,30.0,660.0,462,198.0,12.29
2025-04-09,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,267,0,95.0,,,8285,26,0,24.2,2470.0,1872,598.0,30.86
2025-04-09,Onions 1kg,Grocery,35,24,15,2025-04-18,9,5,33.25,,,298,42,0,31.4,1396.5,1008,388.5,35.71
2025-04-09,Potatoes 1kg,Grocery,30,20,20,2025-04-18,9,5,28.5,,,370,43,0,33.3,1225.5,860,365.5,44.86
2025-04-09,Coriander (Bunch),Vegetables,15,8,2,2025-04-11,2,0,15.0,15.0,15.0,27,12,0,46.7,180.0,96,84.0,11.14
2025-04-09,Spinach Bunch,Vegetables,30,18,2,2025-04-11,2,0,30.0,30.0,30.0,17,3,0,40.0,90.0,54,36.0,10.14
2025-04-09,Tomatoes,Vegetables,40,28,4,2025-04-10,1,20,32.0,40.0,32.0,14,14,0,30.0,512.0,392,120.0,13.14
2025-04-10,Brown Bread,Bakery,55,40,4,2025-04-12,2,10,49.5,,,16,10,0,27.3,495.0,400,95.0,11.29
2025-04-10,Burger Buns (4 pcs),Bakery,30,22,4,2025-04-14,4,0,30.0,,,27,2,0,26.7,60.0,44,16.0,6.14
2025-04-10,Ladi Pav (6 pcs),Bakery,20,14,3,2025-04-13,3,0,20.0,,,77,15,0,30.0,300.0,210,90.0,18.57
2025-04-10,White Bread,Bakery,45,32,4,2025-04-13,3,0,45.0,,,52,16,0,28.9,720.0,512,208.0,18.71
2025-04-10,Milk 1L (Toned),Dairy,66,58,2,2025-04-11,1,10,59.4,,,20,20,0,12.1,1188.0,1160,28.0,22.29
2025-04-10,Paneer 200g,Dairy,90,65,4,2025-04-12,2,10,81.0,,,13,4,0,27.8,324.0,260,64.0,8.0
2025-04-10,Eggs (1 Dozen),Eggs,85,68,14,2025-04-18,8,0,85.0,,,221,18,0,20.0,1530.0,1224,306.0,20.86
2025-04-10,Bananas,Fruits,60,42,5,2025-04-14,4,0,60.0,,,37,10,0,30.0,600.0,420,180.0,11.14
2025-04-10,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,266,0,95.0,,,8259,24,0,24.2,2280.0,1728,552.0,30.86
2025-04-10,Onions 1kg,Grocery,35,24,15,2025-04-18,8,5,33.25,,,256,43,0,31.4,1429.75,1032,397.75,35.71
2025-04-10,Potatoes 1kg,Grocery,30,20,20,2025-04-18,8,10,27.0,,,327,66,0,33.3,1782.0,1320,462.0,45.71
2025-04-10,Coriander (Bunch),Vegetables,15,8,2,2025-04-11,1,5,14.25,15.0,14.25,15,14,0,46.7,205.5,112,93.5,11.86
2025-04-10,Spinach Bunch,Vegetables,30,18,2,2025-04-11,1,5,28.5,30.0,28.5,14,14,0,40.0,411.0,252,159.0,9.0
2025-04-10,Tomatoes,Vegetables,40,28,4,2025-04-14,4,0,40.0,40.0,40.0,50,11,0,30.0,440.0,308,132.0,14.14
2025-04-11,Brown Bread,Bakery,55,40,4,2025-04-12,1,20,44.0,,,6,6,0,27.3,264.0,240,24.0,10.71
